cod_provincia,provincia,anio,erogacion_tipo,erogaciones,total_pesos
66,Salta,2010,Corrientes,Otras transferencias,10209717
66,Salta,2010,De capital,De capital,54368868
66,Salta,2011,Total,Total,1975895084
66,Salta,2011,Corrientes,Personal,1623567963
66,Salta,2011,Corrientes,Bienes y servicios no personales,81375420
66,Salta,2011,Corrientes,Transferencias a la educación privada,182209557
66,Salta,2011,Corrientes,Otras transferencias,9803196
66,Salta,2011,De capital,De capital,78938948
70,San Juan,2003,Total,Total,197257093
70,San Juan,2003,Corrientes,Personal,166801635
70,San Juan,2003,Corrientes,Bienes y servicios no personales,1634607
70,San Juan,2003,Corrientes,Transferencias a la educación privada,23345652
70,San Juan,2003,Corrientes,Otras transferencias,4288795
70,San Juan,2003,De capital,De capital,1186404
70,San Juan,2004,Total,Total,217084088
70,San Juan,2004,Corrientes,Personal,185010494
70,San Juan,2004,Corrientes,Bienes y servicios no personales,1908704
70,San Juan,2004,Corrientes,Transferencias a la educación privada,27128756
70,San Juan,2004,Corrientes,Otras transferencias,2282300
70,San Juan,2004,De capital,De capital,753836
70,San Juan,2005,Total,Total,307412629
70,San Juan,2005,Corrientes,Personal,257210114
70,San Juan,2005,Corrientes,Bienes y servicios no personales,4266324
70,San Juan,2005,Corrientes,Transferencias a la educación privada,40403150
70,San Juan,2005,Corrientes,Otras transferencias,4356295
70,San Juan,2005,De capital,De capital,1176746
70,San Juan,2006,Total,Total,418153628
70,San Juan,2006,Corrientes,Personal,347746997
70,San Juan,2006,Corrientes,Bienes y servicios no personales,7007612
70,San Juan,2006,Corrientes,Transferencias a la educación privada,53994870
70,San Juan,2006,Corrientes,Otras transferencias,4476227
70,San Juan,2006,De capital,De capital,4927922
70,San Juan,2007,Total,Total,579025577
70,San Juan,2007,Corrientes,Personal,456100379
70,San Juan,2007,Corrientes,Bienes y servicios no personales,18340552
70,San Juan,2007,Corrientes,Transferencias a la educación privada,74734655
70,San Juan,2007,Corrientes,Otras transferencias,8264341
70,San Juan,2007,De capital,De capital,21585651
70,San Juan,2008,Total,Total,776065336
70,San Juan,2008,Corrientes,Personal,584517632
70,San Juan,2008,Corrientes,Bienes y servicios no personales,30026263
70,San Juan,2008,Corrientes,Transferencias a la educación privada,97249883
70,San Juan,2008,Corrientes,Otras transferencias,11395820
70,San Juan,2008,De capital,De capital,52875738
70,San Juan,2009,Total,Total,955833534
70,San Juan,2009,Corrientes,Personal,689479779
70,San Juan,2009,Corrientes,Bienes y servicios no personales,55245326
70,San Juan,2009,Corrientes,Transferencias a la educación privada,121910442
70,San Juan,2009,Corrientes,Otras transferencias,12606251
70,San Juan,2009,De capital,De capital,76591735
70,San Juan,2010,Total,Total,1150925210
70,San Juan,2010,Corrientes,Personal,828849489
70,San Juan,2010,Corrientes,Bienes y servicios no personales,70332773
70,San Juan,2010,Corrientes,Transferencias a la educación privada,150681890
70,San Juan,2010,Corrientes,Otras transferencias,5711646
70,San Juan,2010,De capital,De capital,95349412
70,San Juan,2011,Total,Total,1536157077
70,San Juan,2011,Corrientes,Personal,1063004945
70,San Juan,2011,Corrientes,Bienes y servicios no personales,111869440
70,San Juan,2011,Corrientes,Transferencias a la educación privada,206389609
70,San Juan,2011,Corrientes,Otras transferencias,12724429
70,San Juan,2011,De capital,De capital,142168655
74,San Luis,2003,Total,Total,144492256
74,San Luis,2003,Corrientes,Personal,113873826
74,San Luis,2003,Corrientes,Bienes y servicios no personales,1681523
74,San Luis,2003,Corrientes,Transferencias a la educación privada,16543098
74,San Luis,2003,Corrientes,Otras transferencias,4201696
74,San Luis,2003,De capital,De capital,8192112
74,San Luis,2004,Total,Total,158687001
74,San Luis,2004,Corrientes,Personal,129668429
74,San Luis,2004,Corrientes,Bienes y servicios no personales,2860027
74,San Luis,2004,Corrientes,Transferencias a la educación privada,20119296
74,San Luis,2004,Corrientes,Otras transferencias,3126483
74,San Luis,2004,De capital,De capital,2912766
74,San Luis,2005,Total,Total,219023014
74,San Luis,2005,Corrientes,Personal,157529093
74,San Luis,2005,Corrientes,Bienes y servicios no personales,3722837
74,San Luis,2005,Corrientes,Transferencias a la educación privada,16879507
74,San Luis,2005,Corrientes,Otras transferencias,8452633
74,San Luis,2005,De capital,De capital,32438944
74,San Luis,2006,Total,Total,259803475
74,San Luis,2006,Corrientes,Personal,187598382
74,San Luis,2006,Corrientes,Bienes y servicios no personales,2492105
74,San Luis,2006,Corrientes,Transferencias a la educación privada,20979563
74,San Luis,2006,Corrientes,Otras transferencias,19893023
74,San Luis,2006,De capital,De capital,28840402
74,San Luis,2007,Total,Total,341038035
74,San Luis,2007,Corrientes,Personal,246461400
74,San Luis,2007,Corrientes,Bienes y servicios no personales,4530814
74,San Luis,2007,Corrientes,Transferencias a la educación privada,39886330
74,San Luis,2007,Corrientes,Otras transferencias,8635551
74,San Luis,2007,De capital,De capital,41523940
74,San Luis,2008,Total,Total,404613834
74,San Luis,2008,Corrientes,Personal,307406046
74,San Luis,2008,Corrientes,Bienes y servicios no personales,5355988
74,San Luis,2008,Corrientes,Transferencias a la educación privada,51934143
74,San Luis,2008,Corrientes,Otras transferencias,11417008
74,San Luis,2008,De capital,De capital,28500648
74,San Luis,2009,Total,Total,460358948
74,San Luis,2009,Corrientes,Personal,345590325
74,San Luis,2009,Corrientes,Bienes y servicios no personales,7487661
74,San Luis,2009,Corrientes,Transferencias a la educación privada,60816351
74,San Luis,2009,Corrientes,Otras transferencias,13181731
74,San Luis,2009,De capital,De capital,33282881
74,San Luis,2010,Total,Total,565183248
74,San Luis,2010,Corrientes,Personal,424739462
74,San Luis,2010,Corrientes,Bienes y servicios no personales,10027342
74,San Luis,2010,Corrientes,Transferencias a la educación privada,77180718
74,San Luis,2010,Corrientes,Otras transferencias,7604910
74,San Luis,2010,De capital,De capital,45630816
74,San Luis,2011,Total,Total,789481121
74,San Luis,2011,Corrientes,Personal,600357739
74,San Luis,2011,Corrientes,Bienes y servicios no personales,18576874
74,San Luis,2011,Corrientes,Transferencias a la educación privada,107766935
74,San Luis,2011,Corrientes,Otras transferencias,14346011
74,San Luis,2011,De capital,De capital,48433563
78,Santa Cruz,2003,Total,Total,167393300
78,Santa Cruz,2003,Corrientes,Personal,137229701
78,Santa Cruz,2003,Corrientes,Bienes y servicios no personales,9995806
78,Santa Cruz,2003,Corrientes,Transferencias a la educación privada,17993590
78,Santa Cruz,2003,Corrientes,Otras transferencias,602250
78,Santa Cruz,2003,De capital,De capital,1571953
78,Santa Cruz,2004,Total,Total,197401593
78,Santa Cruz,2004,Corrientes,Personal,157942764
78,Santa Cruz,2004,Corrientes,Bienes y servicios no personales,13250449
78,Santa Cruz,2004,Corrientes,Transferencias a la educación privada,21742677
78,Santa Cruz,2004,Corrientes,Otras transferencias,1271545
78,Santa Cruz,2004,De capital,De capital,3194159
78,Santa Cruz,2005,Total,Total,236278765
78,Santa Cruz,2005,Corrientes,Personal,186696285
78,Santa Cruz,2005,Corrientes,Bienes y servicios no personales,19058826
78,Santa Cruz,2005,Corrientes,Transferencias a la educación privada,25689956
78,Santa Cruz,2005,Corrientes,Otras transferencias,2041671
78,Santa Cruz,2005,De capital,De capital,2792027
78,Santa Cruz,2006,Total,Total,301052615
78,Santa Cruz,2006,Corrientes,Personal,234108514
78,Santa Cruz,2006,Corrientes,Bienes y servicios no personales,20026113
78,Santa Cruz,2006,Corrientes,Transferencias a la educación privada,34349406
78,Santa Cruz,2006,Corrientes,Otras transferencias,1356592
78,Santa Cruz,2006,De capital,De capital,11211990
78,Santa Cruz,2007,Total,Total,567930542
78,Santa Cruz,2007,Corrientes,Personal,418803524
78,Santa Cruz,2007,Corrientes,Bienes y servicios no personales,33123975
78,Santa Cruz,2007,Corrientes,Transferencias a la educación privada,54628813
78,Santa Cruz,2007,Corrientes,Otras transferencias,1256325
78,Santa Cruz,2007,De capital,De capital,60117906
78,Santa Cruz,2008,Total,Total,892154054
78,Santa Cruz,2008,Corrientes,Personal,712324282
78,Santa Cruz,2008,Corrientes,Bienes y servicios no personales,46939550
78,Santa Cruz,2008,Corrientes,Transferencias a la educación privada,92596683
78,Santa Cruz,2008,Corrientes,Otras transferencias,6187514
78,Santa Cruz,2008,De capital,De capital,34106026
78,Santa Cruz,2009,Total,Total,1025451089
78,Santa Cruz,2009,Corrientes,Personal,784062059
78,Santa Cruz,2009,Corrientes,Bienes y servicios no personales,61339217
78,Santa Cruz,2009,Corrientes,Transferencias a la educación privada,107875136
78,Santa Cruz,2009,Corrientes,Otras transferencias,10416022
78,Santa Cruz,2009,De capital,De capital,61758655
78,Santa Cruz,2010,Total,Total,1231261028
78,Santa Cruz,2010,Corrientes,Personal,973229964
78,Santa Cruz,2010,Corrientes,Bienes y servicios no personales,94195234
78,Santa Cruz,2010,Corrientes,Transferencias a la educación privada,127920339
78,Santa Cruz,2010,Corrientes,Otras transferencias,11655658
78,Santa Cruz,2010,De capital,De capital,24259833
78,Santa Cruz,2011,Total,Total,1607781152
78,Santa Cruz,2011,Corrientes,Personal,1303519738
78,Santa Cruz,2011,Corrientes,Bienes y servicios no personales,110500697
78,Santa Cruz,2011,Corrientes,Transferencias a la educación privada,127920339
78,Santa Cruz,2011,Corrientes,Otras transferencias,19005546
78,Santa Cruz,2011,De capital,De capital,46834832
82,Santa Fe,2003,Total,Total,879883762
82,Santa Fe,2003,Corrientes,Personal,664023103
82,Santa Fe,2003,Corrientes,Bienes y servicios no personales,24966132
82,Santa Fe,2003,Corrientes,Transferencias a la educación privada,169766161
82,Santa Fe,2003,Corrientes,Otras transferencias,14936043
82,Santa Fe,2003,De capital,De capital,6192323
82,Santa Fe,2004,Total,Total,1083843488
82,Santa Fe,2004,Corrientes,Personal,819401608
82,Santa Fe,2004,Corrientes,Bienes y servicios no personales,23816372
82,Santa Fe,2004,Corrientes,Transferencias a la educación privada,218238061
82,Santa Fe,2004,Corrientes,Otras transferencias,15822417
82,Santa Fe,2004,De capital,De capital,6565030
82,Santa Fe,2005,Total,Total,1428714942
82,Santa Fe,2005,Corrientes,Personal,1086262325
82,Santa Fe,2005,Corrientes,Bienes y servicios no personales,29024079
82,Santa Fe,2005,Corrientes,Transferencias a la educación privada,287040205
82,Santa Fe,2005,Corrientes,Otras transferencias,21572087
82,Santa Fe,2005,De capital,De capital,4816246
82,Santa Fe,2006,Total,Total,1965599565
82,Santa Fe,2006,Corrientes,Personal,1499842011
82,Santa Fe,2006,Corrientes,Bienes y servicios no personales,43755122
82,Santa Fe,2006,Corrientes,Transferencias a la educación privada,394138710
82,Santa Fe,2006,Corrientes,Otras transferencias,19553953
82,Santa Fe,2006,De capital,De capital,8309769
82,Santa Fe,2007,Total,Total,2672281557
82,Santa Fe,2007,Corrientes,Personal,2056514408
82,Santa Fe,2007,Corrientes,Bienes y servicios no personales,52851059
82,Santa Fe,2007,Corrientes,Transferencias a la educación privada,534520248
82,Santa Fe,2007,Corrientes,Otras transferencias,17938942
82,Santa Fe,2007,De capital,De capital,10456900
82,Santa Fe,2008,Total,Total,3708823226
82,Santa Fe,2008,Corrientes,Personal,2810901194
82,Santa Fe,2008,Corrientes,Bienes y servicios no personales,102217337
82,Santa Fe,2008,Corrientes,Transferencias a la educación privada,737812580
82,Santa Fe,2008,Corrientes,Otras transferencias,29472627
82,Santa Fe,2008,De capital,De capital,28419488
82,Santa Fe,2009,Total,Total,4666104168
82,Santa Fe,2009,Corrientes,Personal,3520577959
82,Santa Fe,2009,Corrientes,Bienes y servicios no personales,119868870
82,Santa Fe,2009,Corrientes,Transferencias a la educación privada,923229966
82,Santa Fe,2009,Corrientes,Otras transferencias,33701175
82,Santa Fe,2009,De capital,De capital,68726197
82,Santa Fe,2010,Total,Total,5668775246
82,Santa Fe,2010,Corrientes,Personal,4268496588
82,Santa Fe,2010,Corrientes,Bienes y servicios no personales,141742980
82,Santa Fe,2010,Corrientes,Transferencias a la educación privada,1122243322
82,Santa Fe,2010,Corrientes,Otras transferencias,4954424
82,Santa Fe,2010,De capital,De capital,131337932
82,Santa Fe,2011,Total,Total,8088268287
82,Santa Fe,2011,Corrientes,Personal,6205721837
82,Santa Fe,2011,Corrientes,Bienes y servicios no personales,183327755
82,Santa Fe,2011,Corrientes,Transferencias a la educación privada,1616558879
82,Santa Fe,2011,Corrientes,Otras transferencias,5318912
82,Santa Fe,2011,De capital,De capital,77340904
86,Santiago del Estero,2003,Total,Total,231885031
86,Santiago del Estero,2003,Corrientes,Personal,198392387
86,Santiago del Estero,2003,Corrientes,Bienes y servicios no personales,2998884
86,Santiago del Estero,2003,Corrientes,Transferencias a la educación privada,24141717
86,Santiago del Estero,2003,Corrientes,Otras transferencias,3865308
86,Santiago del Estero,2003,De capital,De capital,2486735
86,Santiago del Estero,2004,Total,Total,295430284
86,Santiago del Estero,2004,Corrientes,Personal,254517282
86,Santiago del Estero,2004,Corrientes,Bienes y servicios no personales,4626201
86,Santiago del Estero,2004,Corrientes,Transferencias a la educación privada,30096705
86,Santiago del Estero,2004,Corrientes,Otras transferencias,4360380
86,Santiago del Estero,2004,De capital,De capital,1829715
86,Santiago del Estero,2005,Total,Total,390354238
86,Santiago del Estero,2005,Corrientes,Personal,328103438
86,Santiago del Estero,2005,Corrientes,Bienes y servicios no personales,9544790
86,Santiago del Estero,2005,Corrientes,Transferencias a la educación privada,34021396
86,Santiago del Estero,2005,Corrientes,Otras transferencias,6349908
86,Santiago del Estero,2005,De capital,De capital,12334707
86,Santiago del Estero,2006,Total,Total,524612424
86,Santiago del Estero,2006,Corrientes,Personal,440996244
86,Santiago del Estero,2006,Corrientes,Bienes y servicios no personales,11460945
86,Santiago del Estero,2006,Corrientes,Transferencias a la educación privada,44819107
86,Santiago del Estero,2006,Corrientes,Otras transferencias,7557672
86,Santiago del Estero,2006,De capital,De capital,19778456
86,Santiago del Estero,2007,Total,Total,655877633
86,Santiago del Estero,2007,Corrientes,Personal,536486577
86,Santiago del Estero,2007,Corrientes,Bienes y servicios no personales,14153476
86,Santiago del Estero,2007,Corrientes,Transferencias a la educación privada,63055388
86,Santiago del Estero,2007,Corrientes,Otras transferencias,14766935
86,Santiago del Estero,2007,De capital,De capital,27415257
86,Santiago del Estero,2008,Total,Total,870038071
86,Santiago del Estero,2008,Corrientes,Personal,667340839
86,Santiago del Estero,2008,Corrientes,Bienes y servicios no personales,17370387
86,Santiago del Estero,2008,Corrientes,Transferencias a la educación privada,83871360
86,Santiago del Estero,2008,Corrientes,Otras transferencias,26730878
86,Santiago del Estero,2008,De capital,De capital,74724607
86,Santiago del Estero,2009,Total,Total,1079295335
86,Santiago del Estero,2009,Corrientes,Personal,791994464
86,Santiago del Estero,2009,Corrientes,Bienes y servicios no personales,27041473
86,Santiago del Estero,2009,Corrientes,Transferencias a la educación privada,114542577
86,Santiago del Estero,2009,Corrientes,Otras transferencias,40118517
86,Santiago del Estero,2009,De capital,De capital,105598304
86,Santiago del Estero,2010,Total,Total,1379688474
86,Santiago del Estero,2010,Corrientes,Personal,1010954810
86,Santiago del Estero,2010,Corrientes,Bienes y servicios no personales,29555566
86,Santiago del Estero,2010,Corrientes,Transferencias a la educación privada,157959898
86,Santiago del Estero,2010,Corrientes,Otras transferencias,19869269
86,Santiago del Estero,2010,De capital,De capital,161348930
86,Santiago del Estero,2011,Total,Total,1859221956
86,Santiago del Estero,2011,Corrientes,Personal,1352635267
86,Santiago del Estero,2011,Corrientes,Bienes y servicios no personales,35769345
86,Santiago del Estero,2011,Corrientes,Transferencias a la educación privada,207903004
86,Santiago del Estero,2011,Corrientes,Otras transferencias,15658636
86,Santiago del Estero,2011,De capital,De capital,247255704
94,Tierra del Fuego,2003,Total,Total,92399038
94,Tierra del Fuego,2003,Corrientes,Personal,68829256
94,Tierra del Fuego,2003,Corrientes,Bienes y servicios no personales,10256237
94,Tierra del Fuego,2003,Corrientes,Transferencias a la educación privada,9475435
94,Tierra del Fuego,2003,Corrientes,Otras transferencias,2097244
94,Tierra del Fuego,2003,De capital,De capital,1740867
94,Tierra del Fuego,2004,Total,Total,140731938
94,Tierra del Fuego,2004,Corrientes,Personal,114728797
94,Tierra del Fuego,2004,Corrientes,Bienes y servicios no personales,7514180
94,Tierra del Fuego,2004,Corrientes,Transferencias a la educación privada,12155989
94,Tierra del Fuego,2004,Corrientes,Otras transferencias,5385831
94,Tierra del Fuego,2004,De capital,De capital,947141
94,Tierra del Fuego,2005,Total,Total,202738842
94,Tierra del Fuego,2005,Corrientes,Personal,176432203
94,Tierra del Fuego,2005,Corrientes,Bienes y servicios no personales,9683769
94,Tierra del Fuego,2005,Corrientes,Transferencias a la educación privada,13903022
94,Tierra del Fuego,2005,Corrientes,Otras transferencias,1886779
94,Tierra del Fuego,2005,De capital,De capital,833069
94,Tierra del Fuego,2006,Total,Total,275031787
94,Tierra del Fuego,2006,Corrientes,Personal,238477313
94,Tierra del Fuego,2006,Corrientes,Bienes y servicios no personales,8107528
94,Tierra del Fuego,2006,Corrientes,Transferencias a la educación privada,26244705
94,Tierra del Fuego,2006,Corrientes,Otras transferencias,366995
94,Tierra del Fuego,2006,De capital,De capital,1835246
94,Tierra del Fuego,2007,Total,Total,413283864
94,Tierra del Fuego,2007,Corrientes,Personal,311405925
94,Tierra del Fuego,2007,Corrientes,Bienes y servicios no personales,17954382
94,Tierra del Fuego,2007,Corrientes,Transferencias a la educación privada,36035150
94,Tierra del Fuego,2007,Corrientes,Otras transferencias,734336
94,Tierra del Fuego,2007,De capital,De capital,47154071
94,Tierra del Fuego,2008,Total,Total,510625874
94,Tierra del Fuego,2008,Corrientes,Personal,461579658
94,Tierra del Fuego,2008,Corrientes,Bienes y servicios no personales,9278801
94,Tierra del Fuego,2008,Corrientes,Transferencias a la educación privada,35759577
94,Tierra del Fuego,2008,Corrientes,Otras transferencias,450640
94,Tierra del Fuego,2008,De capital,De capital,3557198
94,Tierra del Fuego,2009,Total,Total,574857835
94,Tierra del Fuego,2009,Corrientes,Personal,498234387
94,Tierra del Fuego,2009,Corrientes,Bienes y servicios no personales,15716881
94,Tierra del Fuego,2009,Corrientes,Transferencias a la educación privada,53901481
94,Tierra del Fuego,2009,Corrientes,Otras transferencias,737400
94,Tierra del Fuego,2009,De capital,De capital,6267686
94,Tierra del Fuego,2010,Total,Total,693858764
94,Tierra del Fuego,2010,Corrientes,Personal,597876261
94,Tierra del Fuego,2010,Corrientes,Bienes y servicios no personales,31997828
94,Tierra del Fuego,2010,Corrientes,Transferencias a la educación privada,48314434
94,Tierra del Fuego,2010,Corrientes,Otras transferencias,16050
94,Tierra del Fuego,2010,De capital,De capital,15654191
94,Tierra del Fuego,2011,Total,Total,967238704
94,Tierra del Fuego,2011,Corrientes,Personal,860770921
94,Tierra del Fuego,2011,Corrientes,Bienes y servicios no personales,20282905
94,Tierra del Fuego,2011,Corrientes,Transferencias a la educación privada,65288650
94,Tierra del Fuego,2011,Corrientes,Otras transferencias,176300
94,Tierra del Fuego,2011,De capital,De capital,20719928
90,Tucumán,2003,Total,Total,313175244
90,Tucumán,2003,Corrientes,Personal,262665134
90,Tucumán,2003,Corrientes,Bienes y servicios no personales,3037114
90,Tucumán,2003,Corrientes,Transferencias a la educación privada,39076108
90,Tucumán,2003,Corrientes,Otras transferencias,6442850
90,Tucumán,2003,De capital,De capital,1954038
90,Tucumán,2004,Total,Total,382579658
90,Tucumán,2004,Corrientes,Personal,320517414
90,Tucumán,2004,Corrientes,Bienes y servicios no personales,5795551
90,Tucumán,2004,Corrientes,Transferencias a la educación privada,47172263
90,Tucumán,2004,Corrientes,Otras transferencias,5637917
90,Tucumán,2004,De capital,De capital,3456513
90,Tucumán,2005,Total,Total,539816134
90,Tucumán,2005,Corrientes,Personal,434111235
90,Tucumán,2005,Corrientes,Bienes y servicios no personales,8150202
90,Tucumán,2005,Corrientes,Transferencias a la educación privada,61149289
90,Tucumán,2005,Corrientes,Otras transferencias,8480228
90,Tucumán,2005,De capital,De capital,27925181
90,Tucumán,2006,Total,Total,713913784
90,Tucumán,2006,Corrientes,Personal,575602659
90,Tucumán,2006,Corrientes,Bienes y servicios no personales,14994586
90,Tucumán,2006,Corrientes,Transferencias a la educación privada,72852973
90,Tucumán,2006,Corrientes,Otras transferencias,11661282
90,Tucumán,2006,De capital,De capital,38802284
90,Tucumán,2007,Total,Total,995276470
90,Tucumán,2007,Corrientes,Personal,784282884
90,Tucumán,2007,Corrientes,Bienes y servicios no personales,19762418
90,Tucumán,2007,Corrientes,Transferencias a la educación privada,101970925
90,Tucumán,2007,Corrientes,Otras transferencias,48338207
90,Tucumán,2007,De capital,De capital,40922037
90,Tucumán,2008,Total,Total,1391045523
90,Tucumán,2008,Corrientes,Personal,1109579869
90,Tucumán,2008,Corrientes,Bienes y servicios no personales,21907069
90,Tucumán,2008,Corrientes,Transferencias a la educación privada,137362484
90,Tucumán,2008,Corrientes,Otras transferencias,72963396
90,Tucumán,2008,De capital,De capital,49232705
90,Tucumán,2009,Total,Total,1738603897
90,Tucumán,2009,Corrientes,Personal,1385759754
90,Tucumán,2009,Corrientes,Bienes y servicios no personales,32092420
90,Tucumán,2009,Corrientes,Transferencias a la educación privada,167710797
90,Tucumán,2009,Corrientes,Otras transferencias,95914222
90,Tucumán,2009,De capital,De capital,57126704
90,Tucumán,2010,Total,Total,2182137125
90,Tucumán,2010,Corrientes,Personal,1749380330
90,Tucumán,2010,Corrientes,Bienes y servicios no personales,41038285
90,Tucumán,2010,Corrientes,Transferencias a la educación privada,228186895
90,Tucumán,2010,Corrientes,Otras transferencias,100731142
90,Tucumán,2010,De capital,De capital,62800472
90,Tucumán,2011,Total,Total,2993766803
90,Tucumán,2011,Corrientes,Personal,2447395862
90,Tucumán,2011,Corrientes,Bienes y servicios no personales,53892832
90,Tucumán,2011,Corrientes,Transferencias a la educación privada,292805924
90,Tucumán,2011,Corrientes,Otras transferencias,79026426
90,Tucumán,2011,De capital,De capital,120645759
00,Total país,2003,Total,Total,11129362513
00,Total país,2003,Corrientes,Personal,8866815804
00,Total país,2003,Corrientes,Bienes y servicios no personales,379362721
00,Total país,2003,Corrientes,Transferencias a la educación privada,1509941583
00,Total país,2003,Corrientes,Otras transferencias,241877970
00,Total país,2003,De capital,De capital,131364436
00,Total país,2004,Total,Total,13808168671
00,Total país,2004,Corrientes,Personal,11021543793
00,Total país,2004,Corrientes,Bienes y servicios no personales,443576407
00,Total país,2004,Corrientes,Transferencias a la educación privada,1844695302
00,Total país,2004,Corrientes,Otras transferencias,284653981
00,Total país,2004,De capital,De capital,213699187
00,Total país,2005,Total,Total,19056924909
00,Total país,2005,Corrientes,Personal,14980056764
00,Total país,2005,Corrientes,Bienes y servicios no personales,618576661
00,Total país,2005,Corrientes,Transferencias a la educación privada,2510695756
00,Total país,2005,Corrientes,Otras transferencias,389894281
00,Total país,2005,De capital,De capital,557701446
00,Total país,2006,Total,Total,24860183244
00,Total país,2006,Corrientes,Personal,19624499683
00,Total país,2006,Corrientes,Bienes y servicios no personales,729694267
00,Total país,2006,Corrientes,Transferencias a la educación privada,3277935765
00,Total país,2006,Corrientes,Otras transferencias,397277517
00,Total país,2006,De capital,De capital,830776012
00,Total país,2007,Total,Total,32882434572
00,Total país,2007,Corrientes,Personal,25978592088
00,Total país,2007,Corrientes,Bienes y servicios no personales,946666535
00,Total país,2007,Corrientes,Transferencias a la educación privada,4222886101
00,Total país,2007,Corrientes,Otras transferencias,459498404
00,Total país,2007,De capital,De capital,1274791445
00,Total país,2008,Total,Total,45716442735
00,Total país,2008,Corrientes,Personal,36355085375
00,Total país,2008,Corrientes,Bienes y servicios no personales,1282486246
00,Total país,2008,Corrientes,Transferencias a la educación privada,5923675825
00,Total país,2008,Corrientes,Otras transferencias,704769686
00,Total país,2008,De capital,De capital,1450425604
00,Total país,2009,Total,Total,55903816756
00,Total país,2009,Corrientes,Personal,44313765937
00,Total país,2009,Corrientes,Bienes y servicios no personales,1499201524
00,Total país,2009,Corrientes,Transferencias a la educación privada,7318337521
00,Total país,2009,Corrientes,Otras transferencias,887779446
00,Total país,2009,De capital,De capital,1884732327
00,Total país,2010,Total,Total,67272754587
00,Total país,2010,Corrientes,Personal,53052257769
00,Total país,2010,Corrientes,Bienes y servicios no personales,2099405121
00,Total país,2010,Corrientes,Transferencias a la educación privada,8886601728
00,Total país,2010,Corrientes,Otras transferencias,742002507
00,Total país,2010,De capital,De capital,2492487462
00,Total país,2011,Total,Total,92604354403
00,Total país,2011,Corrientes,Personal,73318442074
00,Total país,2011,Corrientes,Bienes y servicios no personales,2742856424
00,Total país,2011,Corrientes,Transferencias a la educación privada,12007010734
00,Total país,2011,Corrientes,Otras transferencias,829363358
00,Total país,2011,De capital,De capital,3706681813
